app_name,user_name,rating,review,thumbs_up,date,casefolded_review,tokenize_review,review_tanpa_tanda_baca,review_tanpa_spasi,normalized_review,review_tanpa_stopwords,stemmed_review,cleaned_review
Duolingo,Radiance Ghea,5,bagus buat yang belum bisa bahasa inggris Korea dan lainnya makasih duolingo bagus banget buat belajar mau dimana saja tetap ada duolingo belajar setiap hari aja bisa tanpa bayar dan juga bisa buat cerdas dan ada juga MTK atau (matematika) pokoknya harus sering belajar setiap hari deh,0,10/9/2025,bagus buat yang belum bisa bahasa inggris korea dan lainnya makasih duolingo bagus banget buat belajar mau dimana saja tetap ada duolingo belajar setiap hari aja bisa tanpa bayar dan juga bisa buat cerdas dan ada juga mtk atau (matematika) pokoknya harus sering belajar setiap hari deh,"['bagus', 'buat', 'yang', 'belum', 'bisa', 'bahasa', 'inggris', 'korea', 'dan', 'lainnya', 'makasih', 'duolingo', 'bagus', 'banget', 'buat', 'belajar', 'mau', 'dimana', 'saja', 'tetap', 'ada', 'duolingo', 'belajar', 'setiap', 'hari', 'aja', 'bisa', 'tanpa', 'bayar', 'dan', 'juga', 'bisa', 'buat', 'cerdas', 'dan', 'ada', 'juga', 'mtk', 'atau', '(', 'matematika', ')', 'pokoknya', 'harus', 'sering', 'belajar', 'setiap', 'hari', 'deh']","['bagus', 'buat', 'yang', 'belum', 'bisa', 'bahasa', 'inggris', 'korea', 'dan', 'lainnya', 'makasih', 'duolingo', 'bagus', 'banget', 'buat', 'belajar', 'mau', 'dimana', 'saja', 'tetap', 'ada', 'duolingo', 'belajar', 'setiap', 'hari', 'aja', 'bisa', 'tanpa', 'bayar', 'dan', 'juga', 'bisa', 'buat', 'cerdas', 'dan', 'ada', 'juga', 'mtk', 'atau', '', 'matematika', '', 'pokoknya', 'harus', 'sering', 'belajar', 'setiap', 'hari', 'deh']","['bagus', 'buat', 'yang', 'belum', 'bisa', 'bahasa', 'inggris', 'korea', 'dan', 'lainnya', 'makasih', 'duolingo', 'bagus', 'banget', 'buat', 'belajar', 'mau', 'dimana', 'saja', 'tetap', 'ada', 'duolingo', 'belajar', 'setiap', 'hari', 'aja', 'bisa', 'tanpa', 'bayar', 'dan', 'juga', 'bisa', 'buat', 'cerdas', 'dan', 'ada', 'juga', 'mtk', 'atau', '', 'matematika', '', 'pokoknya', 'harus', 'sering', 'belajar', 'setiap', 'hari', 'deh']","['bagus', 'buat', 'yang', 'belum', 'bisa', 'bahasa', 'inggris', 'korea', 'dan', 'lainnya', 'makasih', 'duolingo', 'bagus', 'banget', 'buat', 'belajar', 'mau', 'dimana', 'saja', 'tetap', 'ada', 'duolingo', 'belajar', 'setiap', 'hari', 'saja', 'bisa', 'tanpa', 'bayar', 'dan', 'juga', 'bisa', 'buat', 'cerdas', 'dan', 'ada', 'juga', 'mtk', 'atau', '', 'matematika', '', 'pokoknya', 'harus', 'sering', 'belajar', 'setiap', 'hari', 'deh']","['bagus', 'bahasa', 'inggris', 'korea', 'makasih', 'duolingo', 'bagus', 'banget', 'belajar', 'dimana', 'duolingo', 'belajar', 'bayar', 'cerdas', 'mtk', '', 'matematika', '', 'pokoknya', 'belajar', 'deh']","['bagus', 'bahasa', 'inggris', 'korea', 'makasih', 'duolingo', 'bagus', 'banget', 'ajar', 'mana', 'duolingo', 'ajar', 'bayar', 'cerdas', 'mtk', '', 'matematika', '', 'pokok', 'ajar', 'deh']","['bagus', 'bahasa', 'inggris', 'korea', 'makasih', 'bagus', 'banget', 'ajar', 'mana', 'ajar', 'bayar', 'cerdas', 'mtk', 'matematika', 'pokok', 'ajar']"
Duolingo,Ediyanto Edi,5,bagus banget 💫,0,10/9/2025,bagus banget 💫,"['bagus', 'banget', '💫']","['bagus', 'banget', '💫']","['bagus', 'banget', '💫']","['bagus', 'banget', '💫']","['bagus', 'banget', '💫']","['bagus', 'banget', '']","['bagus', 'banget']"
Duolingo,Reskita Amelia,5,Duolingo sangat menyenangkan aku sangat suka,0,10/9/2025,duolingo sangat menyenangkan aku sangat suka,"['duolingo', 'sangat', 'menyenangkan', 'aku', 'sangat', 'suka']","['duolingo', 'sangat', 'menyenangkan', 'aku', 'sangat', 'suka']","['duolingo', 'sangat', 'menyenangkan', 'aku', 'sangat', 'suka']","['duolingo', 'sangat', 'menyenangkan', 'aku', 'sangat', 'suka']","['duolingo', 'menyenangkan', 'suka']","['duolingo', 'senang', 'suka']","['senang', 'suka']"
Duolingo,Siti Nuryuni,4,"Karena blm mengajarkan sy cara membaca alfabet dan kosakata dan masih bnyk lagi yg harus diajarkan karna sy betul"" pemula dlm berbahasa inggris sy blm pandai mengucapkan atau membaca alfabet dlm bahasa inggris sy tolong ajarkan dgn baik😊😊😊",0,10/9/2025,"karena blm mengajarkan sy cara membaca alfabet dan kosakata dan masih bnyk lagi yg harus diajarkan karna sy betul"" pemula dlm berbahasa inggris sy blm pandai mengucapkan atau membaca alfabet dlm bahasa inggris sy tolong ajarkan dgn baik😊😊😊","['karena', 'blm', 'mengajarkan', 'sy', 'cara', 'membaca', 'alfabet', 'dan', 'kosakata', 'dan', 'masih', 'bnyk', 'lagi', 'yg', 'harus', 'diajarkan', 'karna', 'sy', 'betul', ""''"", 'pemula', 'dlm', 'berbahasa', 'inggris', 'sy', 'blm', 'pandai', 'mengucapkan', 'atau', 'membaca', 'alfabet', 'dlm', 'bahasa', 'inggris', 'sy', 'tolong', 'ajarkan', 'dgn', 'baik😊😊😊']","['karena', 'blm', 'mengajarkan', 'sy', 'cara', 'membaca', 'alfabet', 'dan', 'kosakata', 'dan', 'masih', 'bnyk', 'lagi', 'yg', 'harus', 'diajarkan', 'karna', 'sy', 'betul', '', 'pemula', 'dlm', 'berbahasa', 'inggris', 'sy', 'blm', 'pandai', 'mengucapkan', 'atau', 'membaca', 'alfabet', 'dlm', 'bahasa', 'inggris', 'sy', 'tolong', 'ajarkan', 'dgn', 'baik😊😊😊']","['karena', 'blm', 'mengajarkan', 'sy', 'cara', 'membaca', 'alfabet', 'dan', 'kosakata', 'dan', 'masih', 'bnyk', 'lagi', 'yg', 'harus', 'diajarkan', 'karna', 'sy', 'betul', '', 'pemula', 'dlm', 'berbahasa', 'inggris', 'sy', 'blm', 'pandai', 'mengucapkan', 'atau', 'membaca', 'alfabet', 'dlm', 'bahasa', 'inggris', 'sy', 'tolong', 'ajarkan', 'dgn', 'baik😊😊😊']","['karena', 'belum', 'mengajarkan', 'saya', 'cara', 'membaca', 'alfabet', 'dan', 'kosakata', 'dan', 'masih', 'banyak', 'lagi', 'yang', 'harus', 'diajarkan', 'karena', 'saya', 'betul', '', 'pemula', 'dalam', 'berbahasa', 'inggris', 'saya', 'belum', 'pandai', 'mengucapkan', 'atau', 'membaca', 'alfabet', 'dalam', 'bahasa', 'inggris', 'saya', 'tolong', 'ajarkan', 'dengan', 'baik😊😊😊']","['mengajarkan', 'membaca', 'alfabet', 'kosakata', 'diajarkan', '', 'pemula', 'berbahasa', 'inggris', 'pandai', 'membaca', 'alfabet', 'bahasa', 'inggris', 'tolong', 'ajarkan', 'baik😊😊😊']","['ajar', 'baca', 'alfabet', 'kosakata', 'ajar', '', 'mula', 'bahasa', 'inggris', 'pandai', 'baca', 'alfabet', 'bahasa', 'inggris', 'tolong', 'ajar', 'baik']","['ajar', 'baca', 'alfabet', 'kosakata', 'ajar', 'mula', 'bahasa', 'inggris', 'pandai', 'baca', 'alfabet', 'bahasa', 'inggris', 'tolong', 'ajar', 'baik']"
Duolingo,Harmaini hadiradewi Aini,5,seruu,0,10/9/2025,seruu,['seruu'],['seruu'],['seruu'],['seru'],['seru'],['seru'],['seru']
Duolingo,Azkayra mecca nurlaila,5,pelarangan ini sangat seru,0,10/9/2025,pelarangan ini sangat seru,"['pelarangan', 'ini', 'sangat', 'seru']","['pelarangan', 'ini', 'sangat', 'seru']","['pelarangan', 'ini', 'sangat', 'seru']","['pelarangan', 'ini', 'sangat', 'seru']","['pelarangan', 'seru']","['larang', 'seru']","['larang', 'seru']"
Duolingo,Diat octavianus,5,apk nya seru bangeet gampang belajar pake ini pokonya apk nya seru bangett,0,10/9/2025,apknya seru bangeet gampang belajar pake ini pokonya apknya seru bangett,"['apknya', 'seru', 'bangeet', 'gampang', 'belajar', 'pake', 'ini', 'pokonya', 'apknya', 'seru', 'bangett']","['apknya', 'seru', 'bangeet', 'gampang', 'belajar', 'pake', 'ini', 'pokonya', 'apknya', 'seru', 'bangett']","['apknya', 'seru', 'bangeet', 'gampang', 'belajar', 'pake', 'ini', 'pokonya', 'apknya', 'seru', 'bangett']","['aplikasi', 'seru', 'bangeet', 'gampang', 'belajar', 'pakai', 'ini', 'pokonya', 'aplikasi', 'seru', 'banget']","['aplikasi', 'seru', 'bangeet', 'gampang', 'belajar', 'pakai', 'pokonya', 'aplikasi', 'seru', 'banget']","['aplikasi', 'seru', 'bangeet', 'gampang', 'ajar', 'pakai', 'poko', 'aplikasi', 'seru', 'banget']","['aplikasi', 'seru', 'bangeet', 'gampang', 'ajar', 'pakai', 'poko', 'aplikasi', 'seru', 'banget']"
Duolingo,Maria,5,duolingo is good,0,10/9/2025,duolingo is good,"['duolingo', 'is', 'good']","['duolingo', 'is', 'good']","['duolingo', 'is', 'good']","['duolingo', 'is', 'bagus']","['duolingo', 'is', 'bagus']","['duolingo', 'is', 'bagus']",['bagus']
Duolingo,Mis Ransyah,4,Saya Suka Belajar Di Duolingo Dan lebih mudah Belajar Tapi kok ada Energi Bikin terbatas Belajar 25 Energi,0,10/9/2025,saya suka belajar di duolingo dan lebih mudah belajar tapi kok ada energi bikin terbatas belajar 25 energi,"['saya', 'suka', 'belajar', 'di', 'duolingo', 'dan', 'lebih', 'mudah', 'belajar', 'tapi', 'kok', 'ada', 'energi', 'bikin', 'terbatas', 'belajar', '25', 'energi']","['saya', 'suka', 'belajar', 'di', 'duolingo', 'dan', 'lebih', 'mudah', 'belajar', 'tapi', 'kok', 'ada', 'energi', 'bikin', 'terbatas', 'belajar', '25', 'energi']","['saya', 'suka', 'belajar', 'di', 'duolingo', 'dan', 'lebih', 'mudah', 'belajar', 'tapi', 'kok', 'ada', 'energi', 'bikin', 'terbatas', 'belajar', '25', 'energi']","['saya', 'suka', 'belajar', 'di', 'duolingo', 'dan', 'lebih', 'mudah', 'belajar', 'tapi', 'kok', 'ada', 'energi', 'bikin', 'terbatas', 'belajar', '25', 'energi']","['suka', 'belajar', 'duolingo', 'mudah', 'belajar', 'energi', 'bikin', 'terbatas', 'belajar', '25', 'energi']","['suka', 'ajar', 'duolingo', 'mudah', 'ajar', 'energi', 'bikin', 'batas', 'ajar', '25', 'energi']","['suka', 'ajar', 'mudah', 'ajar', 'energi', 'bikin', 'batas', 'ajar', 'energi']"
Duolingo,Marinda Dotiri,5,mantap,0,10/9/2025,mantap,['mantap'],['mantap'],['mantap'],['mantap'],['mantap'],['mantap'],['mantap']
Duolingo,Fatilah Rahman,1,Ad unsur Lgbt nya,0,10/9/2025,ada unsur lgbtnya,"['ada', 'unsur', 'lgbtnya']","['ada', 'unsur', 'lgbtnya']","['ada', 'unsur', 'lgbtnya']","['ada', 'unsur', 'lgbt']","['unsur', 'lgbt']","['unsur', 'lgbt']","['unsur', 'lgbt']"
Duolingo,Juliana Juli,5,App nya bagus + bisa belajar sambil main,0,10/9/2025,appnya bagus + bisa belajar sambil main,"['appnya', 'bagus', '+', 'bisa', 'belajar', 'sambil', 'main']","['appnya', 'bagus', '', 'bisa', 'belajar', 'sambil', 'main']","['appnya', 'bagus', '', 'bisa', 'belajar', 'sambil', 'main']","['aplikasi', 'bagus', '', 'bisa', 'belajar', 'sambil', 'main']","['aplikasi', 'bagus', '', 'belajar', 'main']","['aplikasi', 'bagus', '', 'ajar', 'main']","['aplikasi', 'bagus', 'ajar', 'main']"
Duolingo,Irma Wati,5,sangat bguss dan mudah untuk menghapal berbagai bhs,0,10/9/2025,sangat bguss dan mudah untuk menghapal berbagai bhs,"['sangat', 'bguss', 'dan', 'mudah', 'untuk', 'menghapal', 'berbagai', 'bhs']","['sangat', 'bguss', 'dan', 'mudah', 'untuk', 'menghapal', 'berbagai', 'bhs']","['sangat', 'bguss', 'dan', 'mudah', 'untuk', 'menghapal', 'berbagai', 'bhs']","['sangat', 'bguss', 'dan', 'mudah', 'untuk', 'menghapal', 'berbagai', 'bahasa']","['bguss', 'mudah', 'menghapal', 'bahasa']","['bguss', 'mudah', 'menghapal', 'bahasa']","['bguss', 'mudah', 'menghapal', 'bahasa']"
Duolingo,St Turu,5,Sangan membantu saya belajar bahasa asing,0,10/9/2025,sangat membantu saya belajar bahasa asing,"['sangat', 'membantu', 'saya', 'belajar', 'bahasa', 'asing']","['sangat', 'membantu', 'saya', 'belajar', 'bahasa', 'asing']","['sangat', 'membantu', 'saya', 'belajar', 'bahasa', 'asing']","['sangat', 'membantu', 'saya', 'belajar', 'bahasa', 'asing']","['membantu', 'belajar', 'bahasa', 'asing']","['bantu', 'ajar', 'bahasa', 'asing']","['bantu', 'ajar', 'bahasa', 'asing']"
Duolingo,suci pratiwi,4,"baguss bgt, membantu. tp kenapa di bagian percakapan kaya cerita gitu, selalu lesbian ya? 😭",0,10/9/2025,"baguss bgt, membantu. tp kenapa di bagian percakapan kaya cerita gitu, selalu lesbian ya? 😭","['baguss', 'bgt', ',', 'membantu', '.', 'tp', 'kenapa', 'di', 'bagian', 'percakapan', 'kaya', 'cerita', 'gitu', ',', 'selalu', 'lesbian', 'ya', '?', '😭']","['baguss', 'bgt', '', 'membantu', '', 'tp', 'kenapa', 'di', 'bagian', 'percakapan', 'kaya', 'cerita', 'gitu', '', 'selalu', 'lesbian', 'ya', '', '😭']","['baguss', 'bgt', '', 'membantu', '', 'tp', 'kenapa', 'di', 'bagian', 'percakapan', 'kaya', 'cerita', 'gitu', '', 'selalu', 'lesbian', 'ya', '', '😭']","['bagus', 'banget', '', 'membantu', '', 'tapi', 'kenapa', 'di', 'bagian', 'percakapan', 'kaya', 'cerita', 'gitu', '', 'selalu', 'lesbian', 'ya', '', '😭']","['bagus', 'banget', '', 'membantu', '', 'percakapan', 'kaya', 'cerita', 'gitu', '', 'lesbian', 'ya', '', '😭']","['bagus', 'banget', '', 'bantu', '', 'cakap', 'kaya', 'cerita', 'gitu', '', 'lesbian', 'ya', '', '']","['bagus', 'banget', 'bantu', 'cakap', 'kaya', 'cerita', 'gitu', 'lesbian']"
Duolingo,alzio battutah27,5,pelajarannya sangat bagus buat melatih anak😄😄😄😄,0,10/9/2025,pelajarannya sangat bagus buat melatih anak😄😄😄😄,"['pelajarannya', 'sangat', 'bagus', 'buat', 'melatih', 'anak😄😄😄😄']","['pelajarannya', 'sangat', 'bagus', 'buat', 'melatih', 'anak😄😄😄😄']","['pelajarannya', 'sangat', 'bagus', 'buat', 'melatih', 'anak😄😄😄😄']","['pelajarannya', 'sangat', 'bagus', 'buat', 'melatih', 'anak😄😄😄😄']","['pelajarannya', 'bagus', 'melatih', 'anak😄😄😄😄']","['ajar', 'bagus', 'latih', 'anak']","['ajar', 'bagus', 'latih', 'anak']"
Duolingo,azzam rizqimulyadi,5,ok sangat membantu semakin bervariasi pertanyaannya,0,10/9/2025,ok sangat membantu semakin bervariasi pertanyaannya,"['ok', 'sangat', 'membantu', 'semakin', 'bervariasi', 'pertanyaannya']","['ok', 'sangat', 'membantu', 'semakin', 'bervariasi', 'pertanyaannya']","['ok', 'sangat', 'membantu', 'semakin', 'bervariasi', 'pertanyaannya']","['oke', 'sangat', 'membantu', 'semakin', 'bervariasi', 'pertanyaannya']","['oke', 'membantu', 'bervariasi', 'pertanyaannya']","['oke', 'bantu', 'variasi', 'tanya']","['oke', 'bantu', 'variasi', 'tanya']"
Duolingo,Lusi Nurmalia,5,duo linggoini sangat cocok untuk semua umur i love duolingo,0,10/9/2025,duo linggoini sangat cocok untuk semua umur i love duolingo,"['duo', 'linggoini', 'sangat', 'cocok', 'untuk', 'semua', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'sangat', 'cocok', 'untuk', 'semua', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'sangat', 'cocok', 'untuk', 'semua', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'sangat', 'cocok', 'untuk', 'semua', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'cocok', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'cocok', 'umur', 'i', 'love', 'duolingo']","['duo', 'linggoini', 'cocok', 'umur', 'love']"
Duolingo,Muna Na,5,disini saya lebih bisa berbahasa b.inggris kalau kosisten tiap hari latihan terus dan mau belajar dengan giat pasti ada hasilnya,0,10/9/2025,disini saya lebih bisa berbahasa b.inggris kalau kosisten tiap hari latihan terus dan mau belajar dengan giat pasti ada hasilnya,"['disini', 'saya', 'lebih', 'bisa', 'berbahasa', 'b.inggris', 'kalau', 'kosisten', 'tiap', 'hari', 'latihan', 'terus', 'dan', 'mau', 'belajar', 'dengan', 'giat', 'pasti', 'ada', 'hasilnya']","['disini', 'saya', 'lebih', 'bisa', 'berbahasa', 'binggris', 'kalau', 'kosisten', 'tiap', 'hari', 'latihan', 'terus', 'dan', 'mau', 'belajar', 'dengan', 'giat', 'pasti', 'ada', 'hasilnya']","['disini', 'saya', 'lebih', 'bisa', 'berbahasa', 'binggris', 'kalau', 'kosisten', 'tiap', 'hari', 'latihan', 'terus', 'dan', 'mau', 'belajar', 'dengan', 'giat', 'pasti', 'ada', 'hasilnya']","['disini', 'saya', 'lebih', 'bisa', 'berbahasa', 'binggris', 'kalau', 'kosisten', 'tiap', 'hari', 'latihan', 'terus', 'dan', 'mau', 'belajar', 'dengan', 'giat', 'pasti', 'ada', 'hasilnya']","['berbahasa', 'binggris', 'kosisten', 'latihan', 'belajar', 'giat', 'hasilnya']","['bahasa', 'binggris', 'kosisten', 'latih', 'ajar', 'giat', 'hasil']","['bahasa', 'binggris', 'kosisten', 'latih', 'ajar', 'giat', 'hasil']"
Duolingo,ida rusdiana,5,anak saya senang ketika belajar di duolingo....,0,10/9/2025,anak saya senang ketika belajar di duolingo....,"['anak', 'saya', 'senang', 'ketika', 'belajar', 'di', 'duolingo', '....']","['anak', 'saya', 'senang', 'ketika', 'belajar', 'di', 'duolingo', '']","['anak', 'saya', 'senang', 'ketika', 'belajar', 'di', 'duolingo', '']","['anak', 'saya', 'senang', 'ketika', 'belajar', 'di', 'duolingo', '']","['anak', 'senang', 'belajar', 'duolingo', '']","['anak', 'senang', 'ajar', 'duolingo', '']","['anak', 'senang', 'ajar']"
Duolingo,Aidan Aqila,5,jadi semangat belajar😊,0,10/9/2025,jadi semangat belajar😊,"['jadi', 'semangat', 'belajar😊']","['jadi', 'semangat', 'belajar😊']","['jadi', 'semangat', 'belajar😊']","['jadi', 'semangat', 'belajar😊']","['semangat', 'belajar😊']","['semangat', 'ajar']","['semangat', 'ajar']"
Duolingo,Jessica Simbren,4,lumayan,0,10/9/2025,lumayan,['lumayan'],['lumayan'],['lumayan'],['lumayan'],['lumayan'],['lumayan'],['lumayan']
Duolingo,Sultan Arifin,5,very nice,0,10/9/2025,very nice,"['very', 'nice']","['very', 'nice']","['very', 'nice']","['very', 'bagus']","['very', 'bagus']","['very', 'bagus']","['very', 'bagus']"
Duolingo,Vincentius Lucky Krishna Wijaya,5,Game ini sangat menyenangkan dan bermanfaat dlm berlatih bahasa asing Terima kasih Duolingo,0,10/9/2025,game ini sangat menyenangkan dan bermanfaat dlm berlatih bahasa asing terima kasih duolingo,"['game', 'ini', 'sangat', 'menyenangkan', 'dan', 'bermanfaat', 'dlm', 'berlatih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'ini', 'sangat', 'menyenangkan', 'dan', 'bermanfaat', 'dlm', 'berlatih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'ini', 'sangat', 'menyenangkan', 'dan', 'bermanfaat', 'dlm', 'berlatih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'ini', 'sangat', 'menyenangkan', 'dan', 'bermanfaat', 'dalam', 'berlatih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'menyenangkan', 'bermanfaat', 'berlatih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'senang', 'manfaat', 'latih', 'bahasa', 'asing', 'terima', 'kasih', 'duolingo']","['game', 'senang', 'manfaat', 'latih', 'bahasa', 'asing', 'terima', 'kasih']"
Duolingo,Gita Artiya Dewi,1,"Uninstal, duolingo ternyata pro LG*T",0,10/9/2025,"uninstal, duolingo ternyata pro lg*t","['uninstal', ',', 'duolingo', 'ternyata', 'pro', 'lg', '*', 't']","['uninstal', '', 'duolingo', 'ternyata', 'pro', 'lg', '', 't']","['uninstal', '', 'duolingo', 'ternyata', 'pro', 'lg', '', 't']","['uninstal', '', 'duolingo', 'ternyata', 'pro', 'lg', '', 't']","['uninstal', '', 'duolingo', 'pro', 'lg', '', 't']","['uninstal', '', 'duolingo', 'pro', 'lg', '', 't']","['uninstal', 'pro']"
Duolingo,halimul fattah,5,bagus,0,10/9/2025,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus']
Duolingo,Yuba Naksa Sanusi,5,Sangat berguna,0,10/9/2025,sangat berguna,"['sangat', 'berguna']","['sangat', 'berguna']","['sangat', 'berguna']","['sangat', 'berguna']",['berguna'],['guna'],['guna']
Duolingo,Diarra Aretha,5,bisa pengen saingan sama temen yang belajar di sini belajar Jepang jadi nta aku mau Korea aja,0,10/9/2025,bisa pengen saingan sama temen yang belajar di sini belajar jepang jadi ntar aku mau korea aja,"['bisa', 'pengen', 'saingan', 'sama', 'temen', 'yang', 'belajar', 'di', 'sini', 'belajar', 'jepang', 'jadi', 'ntar', 'aku', 'mau', 'korea', 'aja']","['bisa', 'pengen', 'saingan', 'sama', 'temen', 'yang', 'belajar', 'di', 'sini', 'belajar', 'jepang', 'jadi', 'ntar', 'aku', 'mau', 'korea', 'aja']","['bisa', 'pengen', 'saingan', 'sama', 'temen', 'yang', 'belajar', 'di', 'sini', 'belajar', 'jepang', 'jadi', 'ntar', 'aku', 'mau', 'korea', 'aja']","['bisa', 'pengen', 'saingan', 'sama', 'temen', 'yang', 'belajar', 'di', 'sini', 'belajar', 'jepang', 'jadi', 'ntar', 'aku', 'mau', 'korea', 'saja']","['pengen', 'saingan', 'temen', 'belajar', 'belajar', 'jepang', 'ntar', 'korea']","['ken', 'saing', 'temen', 'ajar', 'ajar', 'jepang', 'ntar', 'korea']","['ken', 'saing', 'temen', 'ajar', 'ajar', 'jepang', 'ntar', 'korea']"
Duolingo,Farel Firmansyah,5,aku sangat suka berkembang lah,0,10/9/2025,aku sangat suka berkembang lah,"['aku', 'sangat', 'suka', 'berkembang', 'lah']","['aku', 'sangat', 'suka', 'berkembang', 'lah']","['aku', 'sangat', 'suka', 'berkembang', 'lah']","['aku', 'sangat', 'suka', 'berkembang', 'lah']","['suka', 'berkembang']","['suka', 'kembang']","['suka', 'kembang']"
Duolingo,Muhamad Andika,5,aplikasi nya bagus tapi gue saranin untuk memperbanyak game game nya jangan banyak di soal tapi di permainan lain juga agar tidak bosan menurut saya itu saja,0,10/9/2025,aplikasinya bagus tapi gue saranin untuk memperbanyak game gamenya jangan banyak di soal tapi di permainan lain juga agar tidak bosan menurut saya itu saja,"['aplikasinya', 'bagus', 'tapi', 'gue', 'saranin', 'untuk', 'memperbanyak', 'game', 'gamenya', 'jangan', 'banyak', 'di', 'soal', 'tapi', 'di', 'permainan', 'lain', 'juga', 'agar', 'tidak', 'bosan', 'menurut', 'saya', 'itu', 'saja']","['aplikasinya', 'bagus', 'tapi', 'gue', 'saranin', 'untuk', 'memperbanyak', 'game', 'gamenya', 'jangan', 'banyak', 'di', 'soal', 'tapi', 'di', 'permainan', 'lain', 'juga', 'agar', 'tidak', 'bosan', 'menurut', 'saya', 'itu', 'saja']","['aplikasinya', 'bagus', 'tapi', 'gue', 'saranin', 'untuk', 'memperbanyak', 'game', 'gamenya', 'jangan', 'banyak', 'di', 'soal', 'tapi', 'di', 'permainan', 'lain', 'juga', 'agar', 'tidak', 'bosan', 'menurut', 'saya', 'itu', 'saja']","['aplikasi', 'bagus', 'tapi', 'saya', 'saranin', 'untuk', 'memperbanyak', 'game', 'gamenya', 'jangan', 'banyak', 'di', 'soal', 'tapi', 'di', 'permainan', 'lain', 'juga', 'agar', 'tidak', 'bosan', 'menurut', 'saya', 'itu', 'saja']","['aplikasi', 'bagus', 'saranin', 'memperbanyak', 'game', 'gamenya', 'permainan', 'bosan']","['aplikasi', 'bagus', 'saranin', 'banyak', 'game', 'gamenya', 'main', 'bosan']","['aplikasi', 'bagus', 'saranin', 'banyak', 'game', 'gamenya', 'main', 'bosan']"
