app_name,rating,review,preprocessed_text
HelloTalk,3,"sebenernya suka sama ini app, kebanyakan yg main orang dewasa & bener² niat belajar bahasa, namun sering ngelag ini app, dan makan RAM besar, minusnya kalau mau berkunjung ke VR atau bikin VR, itu di batasin, gk seperti app sebelah. viturnya lebih komplit ini drpd sebelah. jd terpaksa aq unisstall sementara buat gk ngurangin problem di Hp karena panas sering memakai ini app. tolong perbaiki lagi hellotalk agar tidak memakan banyak RAM dan tidak membuat mesin HP panas.",sebenernya suka aplikasi banyak main orang dewasa bener niat ajar bahasa ngelag aplikasi makan ram minus kunjung bikin batasin aplikasi belah viturnya komplit drpd belah paksa unisstall ngurangin problem panas pakai aplikasi tolong baik makan ram mesin panas
HelloTalk,5,Good,bagus
HelloTalk,5,bagus banget aplikasinya saya suka banget hello talk,bagus banget aplikasi suka banget hello talk
HelloTalk,4,"bagus kok aku juga dapat teman internasional,tapi terjemahan makin lama makin VIP",bagus teman internasional terjemah vip
HelloTalk,5,ini sangat membantu untuk orang yang berminat dengan bahasa asing saya menyukainya bagaimana denganmu,bantu orang minat bahasa asing suka dengan
HelloTalk,2,Kbnyakan VIP🙏,kbnyakan vip
HelloTalk,1,"gajelas, gabisa di install padahal penyimpanan saya tidak penuh",gajelas tidak bisa install simpan penuh
HelloTalk,1,Buruk,buruk
HelloTalk,2,akun tiba²kena baned,akun tiba kena baned
HelloTalk,4,Ok bagus,oke bagus
HelloTalk,5,Aplikasi nya bagus tapi tolong ya jangan pakai vip,aplikasi bagus tolong pakai vip
HelloTalk,4,enak nyari temen belajar,enak cari temen ajar
HelloTalk,5,Good,bagus
HelloTalk,5,"sangat bagus, btw gue udah dapet cogan 3 lhoooo buruan download",bagus btw dapet cogan lhoooo buru download
HelloTalk,1,"Boleh bantu untuk masuk ke aplikasi,karna aku gak bisa login",bantu masuk aplikasi login
HelloTalk,4,"Mohon bantuannya saya gabisa join karna lupa alamat email hellotalk saya, apakah bisa login menggunakan id dan password saja",mohon bantu tidak bisa join lupa alamat email login password
HelloTalk,5,Kren bgt gara ² aplikasi ini aku dapetin tmen👍,kren banget gara aplikasi dapetin tmen
HelloTalk,1,Apknya kbnykn bug,aplikasi kbnykn bug
HelloTalk,5,aplikasinya sangat keren,aplikasi keren
HelloTalk,3,"Hati hati untuk user indonesia jangan mau tergiur kerja sama bisnis dengan orang luar negri, mereka menawarkan beragam bisnis toko online shop. Sebaiknya pakai aplikasi ini cuma belajar bahasa saja",hati hati user indonesia giur kerja bisnis orang negeri tawar agam bisnis toko online shop pakai aplikasi ajar bahasa
HelloTalk,5,"karena aplikasi ini aku punya banyak teman luar negara, terimakasih hello talk,yang mau teman luar negara bisa pakai apk ini,di jamin bagus,dan kita juga bisa sekalian belajar bahasa asing",aplikasi teman negara terimakasih hello talk teman negara pakai aplikasi jamin bagus ajar bahasa asing
HelloTalk,1,"Awalnya bagus, tapi kesini sini banyak banget iklan, dan sekarang setiap naik on stage ke room orang gabisa on mic suara tidak keluar , Eror kah bug kah.. kacau Hellotalk. Tolong perbaiki. Terimakasih",bagus kesini banget iklan stage room orang tidak bisa mic suara eror kah bug kah kacau tolong baik terimakasih
HelloTalk,3,Temen luar q kebanyakan pakistan.🤣🤣,temen banyak pakistan
HelloTalk,5,"bagus,aku dpet banyak temen yang seumuran",bagus dpet temen umur
HelloTalk,5,"Kak, kenapa ga bisa login, selalu server error mulu",login server error mulu
HelloTalk,2,"Ya ampunnnnn apk ny kok begini sih bagus ya bagus pass itu udh pernh downlod saya hps nah pass mau downlod lagi kok ngulang"" ya?? Padahal koneksi saya bagus kuota internet saya juga banyak kok tapi kok gk bisa yah malah muter"" kalau udah 37 balik lagi ke 1 trs annn begitu capek gw nunggunya tolong yh diperbaiki lagi maaf saya kadih bintang 2 kalau udh di perbaiki nanti saya kasih bintang 5 sekian dari saya makasih..",ampunnnnn aplikasi bagus bagus pass pernh downlod hps pass downlod ngulang koneksi bagus kuota internet muter trs annn capek nunggunya tolong baik maaf kadih bintang baik kasih bintang sekian makasih
HelloTalk,4,Bagus sekali,bagus
HelloTalk,1,"Mengapa akun teman saya tiba-tiba terhapus dengan sendirinya, dan saat dia membuat akun baru pun masih sama saja terhapus dengan sendirinya?",akun teman tibatiba hapus akun hapus
HelloTalk,5,Ajarin aku bahasa inggris internasional,ajarin bahasa inggris internasional
HelloTalk,5,Good application,bagus application
HelloTalk,5,Sangat memuaskan dengan berbagai informasi,muas informasi
HelloTalk,5,Good app,bagus aplikasi
HelloTalk,1,Tidak support di perangkat ku,support perangkat
HelloTalk,5,aplekasi ini buagus banget kalian bisa cari temen/pacar gitu pokoknya bagus deh aku kasih bintang lima,aplekasi buagus banget cari temenpacar gitu pokok bagus kasih bintang
HelloTalk,5,Sangat bagus.,bagus
HelloTalk,5,seru banget bisa mengobrol bersama teman di berbagai negara,seru banget obrol teman negara
HelloTalk,5,bagus,bagus
HelloTalk,5,Sangat bagus aku mendapat banyak teman,bagus teman
HelloTalk,5,"aku baru saja menghapus akunku dua hari yang lalu, tapi aku mencoba untuk masuk dengan aku yang sama apa bisa? mohon bantuannya HelloTalk🙏",hapus akun coba masuk mohon bantu
HelloTalk,5,Bagus keren,bagus keren
HelloTalk,5,"Very Good Applications! Aku dapat banyak sekali teman Internasional gara-gara aplikasi ini! Cuman, Banyak Fitur yang VIP. Saya tidak bisa melakukan ini jika kebanyakan fitur harus bayar VIP, masalahnya bayaran VIP itu Mahal sekali sama sekali tidak merakyat",very bagus applications teman internasional garagara aplikasi fitur vip banyak fitur bayar vip bayar vip mahal rakyat
HelloTalk,5,bagus untuk cari teman tapi sayang nya banyak yg sibuk 🗿 bikin kesel,bagus cari teman sayang sibuk bikin kesel
HelloTalk,2,Aku kasih bintang dua aja ya soalnya pas aku masuk harus verifikasi nomor dulu padahal aku udah kasih tapi aneh kenapa ga bisa aduhh bisa ga si developer hellotalk yang bener aja Cok di dalem aplikasi hellotalk nya banyak temen penting gue semua ahhh gila lu gue lagi senang senang nya chatan malah gitu maless,kasih bintang sesuai masuk verifikasi nomor kasih aneh aduhh developer cok dalem aplikasi temen ahhh gila senang senang chatan gitu maless
HelloTalk,4,"halo, cuma pengen tambahin sedikit. kenapa batas usia yang bisa mencari hanya 7-17 dan 19-90+? bisakah developer mengembalikan fitur yang dulu? dimana saya bisa menemukan teman yang masih berumur 18, itu membuat saya kesulitan. Terima Kasih.",halo ken tambahin batas usia cari developer kembali fitur mana temu teman umur sulit terima kasih
HelloTalk,5,bagus membantu pembelajaran,bagus bantu ajar
HelloTalk,5,"Sangat bagus, saya mendapat teman luar negeri begitu cepat!",bagus teman negeri cepat
HelloTalk,1,"Lah kok akun lama gak di kasih VIP parah lu, akun lama gk di kasih",akun kasih vip parah akun kasih
HelloTalk,2,"udah di hapus,kecewa sikit berbayar soalnya sebenarnya mau gw centang 1 tapi karena kasian jadi saya tambah lah 1 bintang gpp👍😁",hapus kecewa bayar centang kasi bintang gpp
HelloTalk,3,kan saya sudah mendownload video dari teman saya kenapa tidak bisa di lihat.apakah bug atau bagaimana?,mendownload video teman lihatapakah bug
HelloTalk,4,"huaaa, pencet dikit langsung force close, ini hp gw yg memorinya penuh, atau aplikasinya udh mulai gak kompatibel😔❓",huaaa pencet dikit langsung force close memori penuh aplikasi kompatibel
HelloTalk,2,akun saya diban tiba-tiba padahal saya tidak pernah melakukan kesalahan,akun ban tibatiba salah
HelloTalk,4,"udah bagus, cuma kurang fitur untuk tambah akun. Karena kadang akun saya error dan tidak bisa ganti akun kecuali akun yang sebelumnya di hapus, semoga bisa tambah fitur ini yaa, selebihnya udah bagus banget!",bagus fitur akun kadang akun error ganti akun kecuali akun hapus moga fitur lebih bagus banget
HelloTalk,5,Mudah di pahami dan flexible,mudah paham flexible
HelloTalk,4,"Bagus sih, cuma dikasih waktu sebentar buat belajar dan ngobrol gak sampe",bagus kasih sebentar ajar obrol sampe
HelloTalk,5,apk nya bagus untuk yang nyari teman atau pacar disini juga bisa tapi susah buat terjemahan harus pakai VIP tapi menurutku masih bagus jadi ku kasih bintang 5,aplikasi bagus cari teman pacar susah terjemah pakai vip turut bagus kasih bintang
HelloTalk,1,apk tolol ada masalah di bla bla mau verifikasi malah gak dapet kode otp makin lama hello talk gk jls,aplikasi tolol bla bla verifikasi dapet kode otp hello talk jls
HelloTalk,3,Sangat bagus dan membantu Tpi kenapa akun saya masih baru langsung VIP dan tidak bisa dibuat gratis,bagus bantu akun langsung vip gratis
HelloTalk,3,bagus kok apk nya cuma jujur maaf banget.. orangnya pada sombong semua pls🙏🙏,bagus aplikasi jujur maaf banget orang sombong pls
HelloTalk,5,Mahal sekali,mahal
HelloTalk,1,Aplikasi ini sangat jelek dan tidak jelas! masa akun saya tiba tiba-tiba ke banned padahal saya tidak melakukan kesalahan seperti rasisme dan pelecehan seksual,aplikasi jelek akun tibatiba banned salah rasisme leceh seksual
HelloTalk,1,Gw udah apus akun gw biar bisa di pulihkan malah kaga bisa kan gjls,hapus akun biar pulih kaga gjls
HelloTalk,5,baguss bngttt,bagus banget
HelloTalk,1,"lebih suka pas 2021 sebelum update besar besaran apk ini bebas chat tanpa batasan, dulu memang ada vitur vip tpi untuk yg sekarang makin ribet harus vip dulu biar chat nya lebih puas prnah dlu gue mau beli vip pas liat durasi bentaran doang gk jdi lah, bintang 1 pokoknya",suka sesuai update besar aplikasi bebas chat batas vitur vip ribet vip biar chat puas prnah dlu beli vip sesuai liat durasi bentar doang bintang pokok
HelloTalk,5,Oke,oke
HelloTalk,3,"Aplikasi nya bagus,dan nyaman tapi satu masalah,kenapa translate harus berbayar?",aplikasi bagus nyaman translate bayar
HelloTalk,5,Seruuu sumpah ini aplikasi banyak temen dari luar negeri pun banyak bisa belajar bahasa juga sama mereka the best dehh👍👍,seru sumpah aplikasi temen negeri ajar bahasa the best dehh
HelloTalk,5,good,bagus
HelloTalk,5,"Bagus banget. Gw bisa punya temen luar negeri, dari China dan Inggris, pokoknya bagus deh!!",bagus banget temen negeri china inggris pokok bagus
HelloTalk,5,Aplikasi ini bagus tapii terjemahan nya harus di bayar 😒,aplikasi bagus tapi terjemah bayar
HelloTalk,5,Sangat bagus,bagus
HelloTalk,3,Makin di-update makin gajelassss Tolong perbaikan sehingga kami dapat memberi rating yang baik,diupdate gajelassss tolong baik rating
HelloTalk,3,"Aplikasinya suka ngeleg, tiba"" keluar sendiri, ngilang sendiri lg ngobrol sm temen di voice room",aplikasi suka ngeleg ngilang obrol temen voice room
HelloTalk,5,Saya sangat senang karena saya bisa ngobrol sama orang asing sambil belajar bahasa yang saya mau belajar,senang obrol orang asing ajar bahasa ajar
HelloTalk,4,Lumayan,lumayan
HelloTalk,4,"Semoga bagus ya aplikasi nya,ak Bru donlod",moga bagus aplikasi bru donlod
HelloTalk,1,pada sombong ga mau respon wkwk harus femes dulu kyknya,sombong respon wkwk femes kyknya
HelloTalk,5,Sangat bagus aplikasi ini. Bahkan saya sudah bertemu dengan orang nya secara langsung,bagus aplikasi temu orang langsung
HelloTalk,5,Mantap,mantap
HelloTalk,5,Membantu dalam belajar. Tapi kendala mode VIP masih expensive....,bantu ajar kendala mode vip expensive
HelloTalk,2,Yaa bagus sekali aplikasi ini jok jangan lupa di wkwkw ya,bagus aplikasi jok lupa wkwkw
HelloTalk,5,Yhh kerenn,yhh keren
HelloTalk,4,Bagus sii tapi kalau ngeroom cuma bisa 90 menit kalau bisa sepuasnya lah min,bagus sii ngeroom menit puas min
HelloTalk,5,baguss ih cuman waktu nya cuman setengah jam aja..butuh lebih lama pls tolong banget ini..,bagus jam butuh pls tolong banget
HelloTalk,1,Aplikasi kasih ini bagus tapi sangat lah ter batas mau chat sama temen aja harus bayar dan terjemahan nya juga bayar 😡😡😡😡🤬🤬🤬🤬,aplikasi kasih bagus ter batas chat temen bayar terjemah bayar
HelloTalk,5,g jdi anj gk bisa download,anj download
HelloTalk,2,"Rata2 org di hellotalk banyak yang nyari jodoh dengan embel2 nyari temen speaking min, mohon di filter biar yg bener2 pengen belajar ngomong ketemu temennya yang searah bukan di pertemukan dengan random peopple yg nyari pasangan.",rata2 orang cari jodoh embel2 cari temen speaking min mohon filter biar bener2 ken ajar ngomong ketemu temennya arah temu random peopple cari pasang
HelloTalk,3,"Tolong di perbaiki masalah bug saat belajar helloword menggunakan headseat / headphone, sudah terpasang tapi beberapa kali suara jadi bocor",tolong baik bug ajar helloword headseat headphone pasang kali suara bocor
HelloTalk,5,aku bisa bertemu teman sebaik baik nyaaa,temu teman nyaaa
HelloTalk,4,"Aplikasinya lumayan bagus, dari sini saya bisa mendapatkan teman online 🤭🤭",aplikasi lumayan bagus teman online
HelloTalk,1,"Udah VIP permanen tapi gak bisa kirim pesan bahkan tidak bisa menerima pesan dan notif pesan pun tidak ada, sangat mengecewakan dan merugikan saya ditambah sekarang akun saya dihapus",vip permanen kirim pesan terima pesan notif pesan kecewa rugi tambah akun hapus
HelloTalk,5,seru banget jadi banyak temen dari luar negri senengg bangett,seru banget temen negeri senengg banget
HelloTalk,5,Membantu dalam berlatih bahasa,bantu latih bahasa
HelloTalk,1,"Tiba2 kena banned padahal profil wajar saja, tidak ada yg aneh",tiba2 kena banned profil wajar aneh
HelloTalk,5,Bagus sekali,bagus
HelloTalk,5,Saya pendatang baru belum bisa memahami keunggulan aplikasi nya,datang paham unggul aplikasi
HelloTalk,5,Good,bagus
HelloTalk,5,Good app aplication,bagus aplikasi aplication
HelloTalk,1,"Gada yang chat. Dulu pernah download dan biarin sekitar sebulanan lebih yg chat cuma 1 terus 5 tahunan kemudian (skrg) download lagi, dibiarin 3 harian, gada yg chat sama sekali. Algoritma nya gimana sih.",chat download biarin bulan chat tahun download dibiarin hari chat algoritma gimana
